Day 1
111073500 GOOGL 141.779 98 32 Buy
111074500 GOOGL 141.737 70 27 Buy
111078000 GOOGL 141.669 238 22 Buy
110830500 AAPL 141.553 263 2 Buy
110752000 AAPL 141.35 429 19 Buy
110750000 AAPL 141.349 37 29 Buy
110747000 AAPL 141.289 194 14 Buy
110819500 AAPL 141.255 907 46 Buy
110738000 AAPL 141.226 282 17 Buy
110734000 AAPL 141.221 752 29 Buy
110740500 AAPL 141.219 217 42 Buy
110737000 AAPL 141.145 137 27 Buy
110712500 AAPL 141.081 824 7 Buy
110827000 AAPL 141.042 528 41 Buy
110639500 AAPL 140.974 109 13 Buy
110666500 AAPL 140.968 963 17 Buy
110696000 AAPL 140.839 993 30 Buy
110606500 AAPL 140.674 767 15 Buy
110598000 AAPL 140.471 476 10 Buy
110593500 AAPL 140.348 796 29 Buy
110444500 MSFT 140.184 692 13 Buy
110448000 MSFT 140.179 913 24 Buy
110400000 MSFT 140.131 412 9 Buy
110398500 MSFT 140.123 953 27 Buy
110383500 MSFT 140.083 206 6 Buy
110365000 AAPL 140.028 461 39 Buy
110331500 AAPL 140.001 254 40 Buy
110361000 AAPL 139.979 28 7 Buy
110480000 MSFT 139.975 881 33 Buy
110478500 MSFT 139.886 822 49 Buy
110120000 AAPL 139.731 685 3 Buy
110493000 MSFT 139.708 273 10 Buy
110488500 MSFT 139.531 16 23 Buy
109637000 TSLA 138.729 118 8 Buy
109616500 TSLA 138.698 852 24 Buy
108549000 AMZN 138.668 591 15 Buy
109555500 TSLA 138.665 916 8 Buy
108623500 AMZN 138.637 769 30 Buy
108560000 AMZN 138.633 423 41 Buy
109623000 TSLA 138.621 339 22 Buy
109617500 TSLA 138.582 363 29 Buy
108526500 MSFT 138.563 917 21 Buy
109622000 TSLA 138.538 195 42 Buy
108505000 TSLA 138.526 185 13 Buy
109032500 TSLA 138.511 754 24 Buy
109640500 TSLA 138.497 726 42 Buy
109638500 TSLA 138.482 827 16 Buy
108554000 AMZN 138.472 947 9 Buy
108472500 AAPL 138.429 651 22 Buy
108463500 AAPL 138.079 944 4 Buy
108467500 AAPL 138.021 206 11 Buy
108384000 AAPL 138.007 266 6 Buy
108385500 AAPL 137.967 553 10 Buy
108363000 GOOGL 137.951 128 11 Buy
108451500 AAPL 137.869 943 2 Buy
108346000 AAPL 137.651 122 39 Buy
108332500 AAPL 137.347 131 43 Buy
108331000 AAPL 137.341 937 27 Buy
108325500 AAPL 137.241 891 41 Buy
108325000 AAPL 137 453 28 Buy
108262500 AAPL 136.946 140 16 Buy
108304500 AAPL 136.89 631 12 Buy
108312500 AAPL 136.809 383 29 Buy
108272000 AAPL 136.784 531 8 Buy
108306000 AAPL 136.753 225 9 Buy
108248500 AAPL 136.691 492 8 Buy
108238000 AAPL 136.638 448 9 Buy
108309000 AAPL 136.614 312 11 Buy
108237500 AAPL 136.556 77 49 Buy
108255500 AAPL 136.471 108 16 Buy
108231500 AAPL 136.359 42 18 Buy
108234000 AAPL 136.286 879 3 Buy
108226500 AAPL 136.122 449 8 Buy
106548500 GOOGL 136.095 146 44 Buy
106430500 GOOGL 136.071 64 1 Buy
106438000 GOOGL 135.795 910 16 Buy
108104500 AMZN 135.768 789 41 Buy
106291000 MSFT 135.759 753 35 Buy
106251500 MSFT 135.326 322 20 Buy
106242000 MSFT 135.325 962 19 Buy
106169500 TSLA 135.234 231 3 Buy
106220500 MSFT 135.224 573 11 Buy
106255500 MSFT 135.109 790 46 Buy
106160500 AAPL 135.077 824 27 Buy
106250000 MSFT 135.072 38 33 Buy
106275500 MSFT 135.032 527 21 Buy
106152000 TSLA 135.018 873 18 Buy
105829500 AAPL 135.014 686 17 Buy
106156500 AAPL 134.987 473 33 Buy
106148500 TSLA 134.824 818 30 Buy
106158000 TSLA 134.75 985 6 Buy
105823000 GOOGL 134.534 97 6 Buy
105746500 GOOGL 134.512 174 11 Buy
105744500 GOOGL 134.503 753 11 Buy
105813500 AAPL 134.499 557 30 Buy
105804000 GOOGL 134.482 79 1 Buy
105736500 GOOGL 134.463 987 29 Buy
105720500 GOOGL 134.433 605 42 Buy
105799000 GOOGL 134.385 190 6 Buy
105622500 AMZN 134.367 768 21 Buy
105739000 GOOGL 134.365 718 5 Buy
105629500 AMZN 134.348 663 35 Buy
105630500 AMZN 134.312 992 43 Buy
105623500 AMZN 134.219 57 11 Buy
105624000 AMZN 134.211 142 6 Buy
105562000 TSLA 134.011 104 17 Buy
105561000 TSLA 134.006 815 4 Buy
105545000 TSLA 133.991 263 44 Buy
105460500 TSLA 133.98 897 9 Buy
105559500 TSLA 133.97 332 4 Buy
105556500 TSLA 133.945 90 13 Buy
105462500 TSLA 133.942 84 42 Buy
105544000 TSLA 133.836 482 37 Buy
105435000 TSLA 133.783 611 46 Buy
105547500 TSLA 133.72 668 4 Buy
105109500 GOOGL 133.681 619 18 Buy
104963000 MSFT 133.402 519 43 Buy
105094000 GOOGL 133.381 149 9 Buy
104816500 AAPL 133.363 66 49 Buy
104812000 AMZN 133.332 864 35 Buy
104940000 GOOGL 133.311 918 21 Buy
104939500 GOOGL 133.278 503 5 Buy
104812500 AAPL 133.153 514 28 Buy
104818000 AMZN 133.053 852 49 Buy
104817000 AMZN 133.02 285 21 Buy
104817500 AMZN 132.909 218 4 Buy
104773000 AMZN 132.616 246 48 Buy
104759000 AMZN 132.436 579 40 Buy
104721000 MSFT 132.345 217 27 Buy
104714500 MSFT 132.179 322 27 Buy
104707500 MSFT 132.171 346 43 Buy
104708000 MSFT 132.032 915 22 Buy
104614500 TSLA 132.01 470 26 Buy
104687000 MSFT 131.827 100 18 Buy
104610500 TSLA 131.82 564 22 Buy
104520000 AAPL 131.561 730 45 Buy
104500500 AAPL 131.556 966 38 Buy
104481500 AAPL 131.301 82 8 Buy
103880500 MSFT 131.142 593 21 Buy
103876000 MSFT 131.017 475 26 Buy
103863000 MSFT 130.751 323 36 Buy
103866000 MSFT 130.653 667 47 Buy
103834000 MSFT 130.176 715 10 Buy
103830000 MSFT 130.149 218 27 Buy
103825500 MSFT 130.125 622 45 Buy
103831000 MSFT 130.038 512 44 Buy
103836000 MSFT 129.673 125 37 Buy
103853000 MSFT 129.628 69 30 Buy
103851500 MSFT 129.612 873 17 Buy
103844000 MSFT 129.591 454 8 Buy
103811000 MSFT 129.514 706 13 Buy
103846000 MSFT 129.459 502 20 Buy
103765500 MSFT 129.378 887 26 Buy
103849500 MSFT 129.316 171 47 Buy
103771000 MSFT 129.31 509 48 Buy
103850000 MSFT 129.248 429 24 Buy
103763500 MSFT 129.205 930 6 Buy
103773000 MSFT 129.202 175 32 Buy
103771500 MSFT 129.195 158 34 Buy
103762000 MSFT 129.175 16 39 Buy
103737500 MSFT 128.923 435 9 Buy
103773500 MSFT 128.916 748 40 Buy
103733000 TSLA 128.879 693 18 Buy
103730500 TSLA 128.825 248 49 Buy
103700000 TSLA 128.36 186 24 Buy
103689500 TSLA 128.018 779 26 Buy
103673000 TSLA 127.904 310 3 Buy
103674500 TSLA 127.791 504 35 Buy
103657500 TSLA 127.679 835 8 Buy
103658000 TSLA 127.62 426 18 Buy
103621000 TSLA 127.572 57 11 Buy
103642500 TSLA 127.57 582 35 Buy
103680000 TSLA 127.567 804 14 Buy
103650500 TSLA 127.547 956 37 Buy
103608000 TSLA 127.516 856 17 Buy
103614500 TSLA 127.476 445 46 Buy
103616500 TSLA 127.417 51 24 Buy
103591500 TSLA 127.416 294 22 Buy
103657000 TSLA 127.41 103 25 Buy
103681000 TSLA 127.378 148 32 Buy
103631500 TSLA 127.302 362 28 Buy
103684000 TSLA 127.206 926 23 Buy
103525500 MSFT 127.036 768 5 Buy
103532500 MSFT 126.968 207 24 Buy
103523500 MSFT 126.959 764 37 Buy
103527500 MSFT 126.932 791 10 Buy
103603000 TSLA 126.861 583 42 Buy
103514000 MSFT 126.573 928 15 Buy
103510000 MSFT 126.451 116 24 Buy
103495000 MSFT 126.351 737 21 Buy
103494000 MSFT 126.318 826 14 Buy
103498500 MSFT 126.255 150 47 Buy
103485000 TSLA 126.23 364 15 Buy
103488000 TSLA 126.161 995 38 Buy
103483000 TSLA 125.858 339 35 Buy
103480500 TSLA 125.548 701 40 Buy
103441500 MSFT 125.229 449 3 Buy
103405500 TSLA 125.209 641 40 Buy
103401000 MSFT 125.174 955 26 Buy
103399500 TSLA 125.163 40 41 Buy
103400500 MSFT 125.135 435 15 Buy
103396500 MSFT 124.913 507 13 Buy
103387500 TSLA 124.484 842 25 Buy
103385500 TSLA 124.385 774 23 Buy
103379000 TSLA 124.323 797 42 Buy
103336500 MSFT 124.316 535 4 Buy
103321000 MSFT 124.25 389 5 Buy
103376000 TSLA 124.249 80 49 Buy
103323500 MSFT 124.205 601 20 Buy
103375500 TSLA 124.189 97 13 Buy
103334000 MSFT 124.158 78 14 Buy
103320500 TSLA 124.152 272 5 Buy
103370000 TSLA 124.107 264 45 Buy
103326000 MSFT 124.002 302 5 Buy
103319000 TSLA 123.983 883 22 Buy
103315000 TSLA 123.941 409 9 Buy
103330500 MSFT 123.885 684 23 Buy
103286000 MSFT 123.165 535 3 Buy
103296500 MSFT 123.147 683 37 Buy
103305000 MSFT 123.056 225 46 Buy
103307500 MSFT 123.053 941 21 Buy
103274000 MSFT 122.932 776 8 Buy
103280000 MSFT 122.895 774 16 Buy
103281000 MSFT 122.855 173 4 Buy
103279500 MSFT 122.823 358 39 Buy
103269500 MSFT 122.806 377 2 Buy
103303000 MSFT 122.764 74 48 Buy
103276500 MSFT 122.733 992 9 Buy
103249000 MSFT 122.723 560 36 Buy
103248000 MSFT 122.598 632 42 Buy
103304500 MSFT 122.501 374 24 Buy
103241500 TSLA 122.43 799 21 Buy
103235500 MSFT 122.144 566 5 Buy
103227500 TSLA 121.996 971 3 Buy
103226500 TSLA 121.932 868 21 Buy
103220500 TSLA 121.613 269 23 Buy
103187500 TSLA 121.37 408 7 Buy
103199000 TSLA 121.361 681 6 Buy
103193500 TSLA 121.354 715 8 Buy
103185500 TSLA 121.351 311 15 Buy
103184000 MSFT 121.35 456 43 Buy
103198500 TSLA 121.302 348 44 Buy
103201500 TSLA 121.246 662 9 Buy
103206000 TSLA 121.175 123 46 Buy
103176500 MSFT 121.105 278 38 Buy
103183000 MSFT 121.056 540 9 Buy
103181000 MSFT 120.965 919 10 Buy
103170000 MSFT 120.777 160 9 Buy
103171500 MSFT 120.758 783 39 Buy
103159000 MSFT 120.708 287 13 Buy
103131500 MSFT 120.69 607 22 Buy
103165000 MSFT 120.688 706 11 Buy
103126000 TSLA 120.684 14 40 Buy
103158000 MSFT 120.481 996 31 Buy
103139000 MSFT 120.229 191 24 Buy
103140500 MSFT 120.228 858 1 Buy
103141000 MSFT 120.17 608 38 Buy
103117500 MSFT 120.167 821 21 Buy
103107000 TSLA 120.103 412 22 Buy
103100000 MSFT 120.07 35 37 Buy
103109500 TSLA 120.03 734 39 Buy
103103000 TSLA 119.93 276 31 Buy
103101500 TSLA 119.903 429 35 Buy
103097000 TSLA 119.807 607 23 Buy
103075500 TSLA 119.588 503 34 Buy
103050000 MSFT 119.505 825 18 Buy
103029500 MSFT 119.444 977 18 Buy
103037500 TSLA 119.311 161 2 Buy
103043000 MSFT 119.241 320 19 Buy
103032500 TSLA 119.145 5 42 Buy
103031500 TSLA 119.052 31 40 Buy
103027500 TSLA 119.013 734 46 Buy
103038000 TSLA 118.994 508 15 Buy
103027000 TSLA 118.993 13 25 Buy
103045000 MSFT 118.958 614 29 Buy
103024000 TSLA 118.805 435 34 Buy
103031000 TSLA 118.771 651 25 Buy
103022000 TSLA 118.676 646 22 Buy
103010500 MSFT 118.651 759 4 Buy
103023000 TSLA 118.599 216 12 Buy
102989500 TSLA 118.54 371 16 Buy
103009000 MSFT 118.492 447 43 Buy
103003000 TSLA 118.461 795 30 Buy
102994500 MSFT 118.319 800 46 Buy
102991000 MSFT 118.306 18 42 Buy
102977000 MSFT 118.031 889 26 Buy
102949000 MSFT 117.658 222 37 Buy
102959500 MSFT 117.562 982 47 Buy
102956000 MSFT 117.54 407 22 Buy
102940500 MSFT 117.437 523 18 Buy
102944500 MSFT 117.304 578 47 Buy
102938000 MSFT 117.281 873 36 Buy
102947000 MSFT 117.223 228 9 Buy
102961000 MSFT 117.209 974 17 Buy
102932000 TSLA 117.204 741 26 Buy
102928000 MSFT 117.047 721 16 Buy
102924500 TSLA 116.89 436 23 Buy
102917000 TSLA 116.819 26 19 Buy
102921000 MSFT 116.771 994 6 Buy
102917500 TSLA 116.688 944 2 Buy
102920500 MSFT 116.679 16 44 Buy
102925000 TSLA 116.644 70 49 Buy
102926000 TSLA 116.631 146 44 Buy
102913000 MSFT 116.543 876 1 Buy
102902500 MSFT 116.323 526 5 Buy
102883500 MSFT 116.281 702 29 Buy
102891500 TSLA 116.181 754 1 Buy
102894000 MSFT 116.171 315 25 Buy
102890500 MSFT 116.157 491 45 Buy
102892500 MSFT 115.907 125 22 Buy
102864500 MSFT 115.687 563 21 Buy
102876500 MSFT 115.516 732 8 Buy
102859500 MSFT 115.489 122 37 Buy
102865000 MSFT 115.468 428 30 Buy
102878500 MSFT 115.403 350 26 Buy
102848500 MSFT 115.199 722 23 Buy
102853000 MSFT 115.16 557 43 Buy
102844000 MSFT 115.086 273 34 Buy
102841500 MSFT 114.797 893 6 Buy
102816500 MSFT 114.031 319 27 Buy
102818500 MSFT 113.971 5 37 Buy
102810500 MSFT 113.962 416 22 Buy
102808000 TSLA 113.941 751 25 Buy
102819000 MSFT 113.905 402 18 Buy
102803500 MSFT 113.826 581 7 Buy
102792000 MSFT 113.647 659 10 Buy
102740000 MSFT 113.597 639 8 Buy
102777500 MSFT 113.554 91 11 Buy
102737500 MSFT 113.437 169 27 Buy
102794500 MSFT 113.412 90 15 Buy
102724500 TSLA 112.905 31 35 Buy
102723500 MSFT 112.814 121 17 Buy
102714000 MSFT 112.37 259 4 Buy
102691000 TSLA 112.254 14 2 Buy
102676500 TSLA 112.165 567 5 Buy
102677000 TSLA 112.112 966 36 Buy
102655000 TSLA 111.868 147 37 Buy
102665000 TSLA 111.802 474 22 Buy
102666000 TSLA 111.765 840 33 Buy
102650000 TSLA 111.666 768 37 Buy
102667000 TSLA 111.487 131 29 Buy
102675000 TSLA 111.316 829 25 Buy
102634000 TSLA 111.034 192 1 Buy
102635500 TSLA 110.94 543 44 Buy
102636500 TSLA 110.914 522 42 Buy
102627000 TSLA 110.91 330 45 Buy
102605500 TSLA 110.908 634 13 Buy
102619500 TSLA 110.736 883 26 Buy
102601500 TSLA 110.512 96 29 Buy
102579500 TSLA 110.319 539 47 Buy
102589000 TSLA 110.194 302 3 Buy
102575000 TSLA 109.73 446 43 Buy
102557000 TSLA 109.576 698 26 Buy
102563500 TSLA 109.575 563 32 Buy
102540500 TSLA 109.237 588 24 Buy
102542500 TSLA 109.162 501 24 Buy
102549000 TSLA 109.072 564 34 Buy
102545500 TSLA 108.975 333 32 Buy
102514500 TSLA 108.764 69 12 Buy
102519000 TSLA 108.683 620 12 Buy
102518500 TSLA 108.558 303 49 Buy
102512000 TSLA 108.556 224 13 Buy
102516500 TSLA 108.514 569 29 Buy
102495500 TSLA 108.314 99 21 Buy
102500000 TSLA 108.307 434 1 Buy
102488500 TSLA 107.994 422 41 Buy
102493000 TSLA 107.977 58 4 Buy
102451000 TSLA 107.741 884 22 Buy
102446500 TSLA 107.545 836 35 Buy
102425500 TSLA 107.007 664 28 Buy
102399500 TSLA 106.822 768 25 Buy
102386500 TSLA 106.768 6 18 Buy
102373500 TSLA 106.645 309 28 Buy
102371000 TSLA 106.538 378 15 Buy
102355500 TSLA 106.138 533 35 Buy
102353500 TSLA 105.992 679 4 Buy
102353000 TSLA 105.967 85 13 Buy
102323500 TSLA 105.754 164 46 Buy
102315000 TSLA 105.722 479 1 Buy
102350500 TSLA 105.717 109 46 Buy
102348000 TSLA 105.678 504 44 Buy
102321500 TSLA 105.662 455 15 Buy
102305500 TSLA 105.602 566 4 Buy
102322500 TSLA 105.557 84 33 Buy
102304500 TSLA 105.14 219 11 Buy
102291000 TSLA 105.041 183 13 Buy
102273500 TSLA 104.987 27 20 Buy
102276500 TSLA 104.931 252 40 Buy
102238000 TSLA 104.574 559 4 Buy
102214000 TSLA 104.438 93 16 Buy
102207500 TSLA 104.433 371 18 Buy
102243500 TSLA 104.363 238 1 Buy
102246000 TSLA 104.298 817 6 Buy
102227500 TSLA 104.259 939 43 Buy
102245500 TSLA 104.247 419 19 Buy
102205000 TSLA 104.241 494 38 Buy
102246500 TSLA 104.215 592 10 Buy
102230500 TSLA 104.088 681 25 Buy
102201500 TSLA 103.973 535 36 Buy
102169000 TSLA 103.242 418 41 Buy
102172000 TSLA 103.163 782 37 Buy
102159000 TSLA 103.135 843 7 Buy
102153500 TSLA 103.122 437 17 Buy
102143500 TSLA 103.043 122 13 Buy
102135000 TSLA 102.98 437 43 Buy
102137500 TSLA 102.868 876 21 Buy
102139000 TSLA 102.848 931 40 Buy
102034500 TSLA 102.139 879 24 Buy
102032000 TSLA 102.132 941 4 Buy
102026000 TSLA 101.948 30 7 Buy
102021500 TSLA 101.711 520 24 Buy
102018500 TSLA 101.58 286 5 Buy
102012500 TSLA 101.151 164 21 Buy
102004500 TSLA 100.958 685 13 Buy
101998000 TSLA 100.375 834 28 Buy
101932000 TSLA 100.363 631 19 Buy
101965000 TSLA 100.304 126 21 Buy
101806000 TSLA 100.29 10 23 Buy
101809500 TSLA 100.284 152 47 Buy
101789500 TSLA 100.255 424 44 Buy
101865000 TSLA 100.197 480 13 Buy
101861000 TSLA 100.14 568 18 Buy
101793000 TSLA 100.119 849 12 Buy
101776000 TSLA 100.099 670 3 Buy
101811000 TSLA 100.068 954 46 Buy
101752500 TSLA 100.03 934 1 Buy
101739500 TSLA 100.026 240 12 Buy
101757000 TSLA 100.022 785 25 Buy
101875500 TSLA 99.9951 833 34 Buy
101873000 TSLA 99.9785 531 32 Buy
101780500 TSLA 99.9506 360 25 Buy
101769000 TSLA 99.94 563 29 Buy
101765500 TSLA 99.9301 269 25 Buy
101777500 TSLA 99.8051 439 20 Buy
101702000 TSLA 99.6253 829 6 Buy
101699000 TSLA 99.4277 400 28 Buy
101667500 TSLA 99.2254 64 22 Buy
101473000 TSLA 99.187 404 35 Buy
101496000 TSLA 99.1727 529 2 Buy
101448500 TSLA 99.1373 580 36 Buy
101598500 TSLA 98.9688 24 4 Buy
101451500 TSLA 98.9613 552 27 Buy
101468500 TSLA 98.9267 980 4 Buy
101422500 TSLA 98.4039 903 22 Buy
101378000 TSLA 98.2465 236 17 Buy
101385500 TSLA 98.1716 586 42 Buy
101346000 TSLA 98.0124 41 18 Buy
101349000 TSLA 97.9126 638 1 Buy
101349500 TSLA 97.8692 29 33 Buy
101428000 TSLA 97.6707 60 34 Buy
101335500 TSLA 97.5166 968 38 Buy
101334500 TSLA 97.3664 956 30 Buy
101329000 TSLA 97.2782 944 25 Buy
101332000 TSLA 97.245 3 20 Buy
101327500 TSLA 97.1706 734 19 Buy
101319500 TSLA 97.0014 429 1 Buy
101320500 TSLA 96.8168 758 34 Buy
101258500 TSLA 96.812 369 40 Buy
101262000 TSLA 96.6754 212 30 Buy
101326000 TSLA 96.641 483 4 Buy
101322000 TSLA 96.6131 221 20 Buy
101258000 TSLA 96.5424 358 46 Buy
101252500 TSLA 96.5392 586 19 Buy
101323000 TSLA 96.4748 845 22 Buy
101248500 TSLA 96.1504 343 29 Buy
101240000 TSLA 96.015 941 4 Buy
101206000 TSLA 95.8426 967 36 Buy
101210000 TSLA 95.8083 579 16 Buy
101213500 TSLA 95.7403 109 7 Buy
101190000 TSLA 95.5004 621 13 Buy
101194500 TSLA 95.3349 830 22 Buy
101181500 TSLA 95.2245 19 11 Buy
101160000 TSLA 95.0144 785 16 Buy
101175000 TSLA 94.9845 579 1 Buy
101166000 TSLA 94.9697 303 43 Buy
101105500 TSLA 94.9664 580 3 Buy
101180500 TSLA 94.8647 922 30 Buy
101141000 TSLA 94.7659 203 48 Buy
101059000 TSLA 94.7529 161 6 Buy
101035000 TSLA 94.7486 637 15 Buy
101020500 TSLA 94.6939 650 27 Buy
101017500 TSLA 94.6613 828 40 Buy
101077500 TSLA 94.6477 224 11 Buy
100958500 TSLA 94.6051 826 1 Buy
100980000 TSLA 94.59 815 10 Buy
101131000 TSLA 94.5636 659 8 Buy
100954500 TSLA 94.5098 538 48 Buy
101143000 TSLA 94.4697 243 30 Buy
100952500 TSLA 94.4475 652 8 Buy
101144500 TSLA 94.4375 752 16 Buy
100947500 TSLA 94.2075 59 47 Buy
100938500 TSLA 94.0847 309 19 Buy
100885500 TSLA 93.7746 41 31 Buy
100909000 TSLA 93.6397 426 33 Buy
100883500 TSLA 93.4915 30 24 Buy
100881000 TSLA 93.3595 78 21 Buy
100880000 TSLA 93.3068 806 23 Buy
100879000 TSLA 93.1776 904 12 Buy
100872500 TSLA 92.982 295 1 Buy
100842000 TSLA 92.8897 541 13 Buy
100864500 TSLA 92.8677 859 5 Buy
100847500 TSLA 92.8449 198 14 Buy
100871000 TSLA 92.7233 299 22 Buy
100863500 TSLA 92.6425 46 33 Buy
100860500 TSLA 92.5534 419 3 Buy
100854500 TSLA 92.5287 67 40 Buy
100852500 TSLA 92.5256 868 16 Buy
100825000 TSLA 92.4158 584 6 Buy
100794500 TSLA 92.3962 554 29 Buy
100859500 TSLA 92.2766 802 32 Buy
100856000 TSLA 92.2083 563 33 Buy
100779500 TSLA 91.9361 791 12 Buy
100754500 TSLA 91.931 14 5 Buy
100786500 TSLA 91.8597 295 30 Buy
100758500 TSLA 91.8261 963 22 Buy
100791000 TSLA 91.7069 667 44 Buy
100778500 TSLA 91.6976 245 41 Buy
100745500 TSLA 91.6046 640 18 Buy
100717000 TSLA 91.5306 839 23 Buy
100730500 TSLA 91.5155 275 47 Buy
100745000 TSLA 91.4899 857 23 Buy
100738000 TSLA 91.4334 566 45 Buy
100713000 TSLA 91.3276 573 13 Buy
100719000 TSLA 91.1697 720 14 Buy
100647000 TSLA 91.146 457 39 Buy
100675500 TSLA 91.1146 439 22 Buy
100602500 TSLA 91.0856 481 2 Buy
100711500 TSLA 91.0729 528 41 Buy
100644500 TSLA 91.0607 470 38 Buy
100621500 TSLA 91.0252 789 48 Buy
100608500 TSLA 90.9826 847 7 Buy
100614000 TSLA 90.9571 651 3 Buy
100617000 TSLA 90.8869 206 19 Buy
100610000 TSLA 90.8552 561 40 Buy
100614500 TSLA 90.8519 718 1 Buy
100698000 TSLA 90.8408 115 22 Buy
100613000 TSLA 90.8262 972 21 Buy
100654000 TSLA 90.7846 835 9 Buy
100612000 TSLA 90.7677 630 5 Buy
100586500 TSLA 90.6428 64 32 Buy
100705000 TSLA 90.6013 502 18 Buy
100700000 TSLA 90.5912 348 2 Buy
100594500 TSLA 90.569 138 37 Buy
100592500 TSLA 90.4406 279 44 Buy
100588500 TSLA 90.2875 486 45 Buy
100587500 TSLA 90.2866 908 47 Buy
100587000 TSLA 90.0549 903 13 Buy
100458000 TSLA 89.2245 389 40 Buy
100455000 TSLA 89.1154 305 34 Buy
100535500 TSLA 89.0945 499 36 Buy
